id,name,city,age,friend_name,hobbies
276,Leo,Sedona,64,Chris,"Dancing, Reading, Watching Sports"
277,Zoey,Washington,49,Levi,"Board Games, Music, Collecting"
277,Zoey,Washington,49,Grace,"Yoga, Video Games"
277,Zoey,Washington,49,Nora,"Video Games, Collecting"
277,Zoey,Washington,49,Robert,"Socializing, Shopping, Gardening"
277,Zoey,Washington,49,Amelia,"Board Games, Team Sports"
278,Charlotte,San Francisco,19,Levi,"Gardening, Woodworking, Movie Watching"
278,Charlotte,San Francisco,19,Evy,"Music, Writing"
278,Charlotte,San Francisco,19,Sarah,"Martial Arts, Skiing & Snowboarding"
278,Charlotte,San Francisco,19,Charlotte,"Playing Cards, Calligraphy"
278,Charlotte,San Francisco,19,Grace,"Reading, Board Games"
278,Charlotte,San Francisco,19,Oliver,"Cooking, Walking"
279,Emma,San Francisco,21,Grace,"Music, Shopping"
279,Emma,San Francisco,21,John,"Dancing, Shopping, Board Games"
279,Emma,San Francisco,21,Evy,"Tennis, Martial Arts, Team Sports"
280,Camila,Boston,26,Charlotte,"Reading, Bicycling, Skiing & Snowboarding"
280,Camila,Boston,26,Michael,"Gardening, Music"
281,Charlotte,Sedona,89,John,"Walking, Reading, Collecting"
281,Charlotte,Sedona,89,Daniel,"Housework, Running"
281,Charlotte,Sedona,89,Chris,"Eating Out, Socializing"
282,Grace,San Diego,96,Noah,"Church Activities, Socializing, Writing"
282,Grace,San Diego,96,Michael,"Jewelry Making, Traveling"
282,Grace,San Diego,96,Luke,"Housework, Collecting"
282,Grace,San Diego,96,Sarah,"Team Sports, Yoga"
282,Grace,San Diego,96,Daniel,"Podcasts, Movie Watching, Gardening"
282,Grace,San Diego,96,Noah,"Painting, Running"
283,Noah,St. Louis,83,Levi,"Painting, Tennis, Fishing"
283,Noah,St. Louis,83,Kevin,"Painting, Calligraphy, Podcasts"
283,Noah,St. Louis,83,Luke,"Music, Collecting"
284,Liam,Boston,49,Olivia,"Dancing, Music, Socializing"
284,Liam,Boston,49,Michael,"Woodworking, Tennis, Jewelry Making"
284,Liam,Boston,49,Chris,"Cooking, Genealogy, Yoga"
284,Liam,Boston,49,Lucas,"Genealogy, Board Games"
284,Liam,Boston,49,Mia,"Reading, Dancing"
285,Luke,Washington,40,Olivia,"Watching Sports, Reading"
285,Luke,Washington,40,Emily,"Painting, Dancing"
285,Luke,Washington,40,Chloe,"Traveling, Cooking"
285,Luke,Washington,40,Charlotte,"Video Games, Playing Cards"
285,Luke,Washington,40,Chloe,"Running, Yoga"
285,Luke,Washington,40,Nora,"Genealogy, Board Games"
286,Mateo,Las Vegas,23,John,"Reading, Movie Watching"
286,Mateo,Las Vegas,23,Levi,"Video Games, Woodworking"
287,Mateo,Nashville,44,Chloe,"Dancing, Church Activities, Writing"
287,Mateo,Nashville,44,Isabella,"Board Games, Woodworking"
287,Mateo,Nashville,44,Nora,"Fishing, Music, Church Activities"
288,Liam,Sedona,18,Mateo,"Television, Bicycling"
288,Liam,Sedona,18,Luke,"Fishing, Collecting"
288,Liam,Sedona,18,Jack,"Dancing, Painting, Jewelry Making"
289,Sarah,Los Angeles,79,Joe,"Music, Traveling"
289,Sarah,Los Angeles,79,Joe,"Collecting, Martial Arts"
289,Sarah,Los Angeles,79,Chris,"Shopping, Yoga"
290,Amelia,Orlando,79,Sarah,"Socializing, Volunteer Work"
290,Amelia,Orlando,79,Michael,"Television, Watching Sports, Playing Cards"
290,Amelia,Orlando,79,Isabella,"Walking, Golf"
291,Amelia,Honolulu,92,Elijah,"Podcasts, Church Activities"
291,Amelia,Honolulu,92,Joe,"Watching Sports, Tennis"
291,Amelia,Honolulu,92,Chris,"Genealogy, Dancing, Reading"
292,Emma,San Francisco,85,Elijah,"Fishing, Housework"
292,Emma,San Francisco,85,Joe,"Writing, Yoga"
293,Sophie,St. Louis,23,Victoria,"Movie Watching, Eating Out"
293,Sophie,St. Louis,23,Victoria,"Jewelry Making, Board Games, Painting"
294,Leo,Honolulu,93,Camila,"Skiing & Snowboarding, Socializing"
294,Leo,Honolulu,93,Michelle,"Woodworking, Skiing & Snowboarding"
295,Elijah,Boston,40,Lucas,"Shopping, Reading, Watching Sports"
295,Elijah,Boston,40,Ava,"Running, Cooking"
295,Elijah,Boston,40,Kevin,"Running, Board Games"
295,Elijah,Boston,40,Daniel,"Reading, Skiing & Snowboarding, Volunteer Work"
295,Elijah,Boston,40,Charlotte,"Calligraphy, Church Activities, Bicycling"
296,Jack,Honolulu,35,Chloe,"Volunteer Work, Martial Arts"
296,Jack,Honolulu,35,Victoria,"Jewelry Making, Dancing, Video Games"
296,Jack,Honolulu,35,Jack,"Housework, Collecting, Podcasts"
296,Jack,Honolulu,35,Amelia,"Team Sports, Video Games, Woodworking"
297,Noah,Palm Springs,35,Zoey,"Jewelry Making, Podcasts, Quilting"
297,Noah,Palm Springs,35,Nora,"Fishing, Yoga, Walking"
297,Noah,Palm Springs,35,John,"Woodworking, Calligraphy"
297,Noah,Palm Springs,35,Isabella,"Watching Sports, Gardening"
297,Noah,Palm Springs,35,Chris,"Television, Eating Out, Bicycling"
298,Lucas,Saint Augustine,18,Michelle,"Bicycling, Skiing & Snowboarding, Quilting"
298,Lucas,Saint Augustine,18,Noah,"Bicycling, Socializing, Martial Arts"
298,Lucas,Saint Augustine,18,Mia,"Walking, Housework, Woodworking"
298,Lucas,Saint Augustine,18,Chloe,"Housework, Playing Cards, Music"
298,Lucas,Saint Augustine,18,Elijah,"Traveling, Genealogy, Team Sports"
298,Lucas,Saint Augustine,18,Nora,"Bicycling, Music"
299,Sophie,Austin,46,Chris,"Writing, Golf"
299,Sophie,Austin,46,Luke,"Genealogy, Running, Video Games"
299,Sophie,Austin,46,Liam,"Genealogy, Dancing, Watching Sports"
299,Sophie,Austin,46,Victoria,"Housework, Walking"
299,Sophie,Austin,46,Grace,"Housework, Traveling"
300,Camila,Chicago,90,Mateo,"Skiing & Snowboarding, Shopping"
300,Camila,Chicago,90,Jack,Painting
300,Camila,Chicago,90,Emma,"Woodworking, Traveling"
300,Camila,Chicago,90,Kevin,Collecting
301,Kevin,Savannah,75,Luke,"Shopping, Bicycling"
301,Kevin,Savannah,75,John,"Bicycling, Watching Sports"
302,Michael,Lahaina,85,Jack,"Music, Running, Gardening"
302,Michael,Lahaina,85,Amelia,"Bicycling, Traveling"
303,Victoria,San Diego,34,Evy,"Tennis, Video Games"
303,Victoria,San Diego,34,Leo,"Calligraphy, Playing Cards, Skiing & Snowboarding"
303,Victoria,San Diego,34,Liam,"Reading, Painting, Podcasts"
303,Victoria,San Diego,34,Olivia,"Eating Out, Team Sports"
303,Victoria,San Diego,34,Sarah,Walking
303,Victoria,San Diego,34,Noah,"Watching Sports, Cooking"
304,Mia,Chicago,73,Levi,"Tennis, Music, Writing"
304,Mia,Chicago,73,Grace,"Collecting, Bicycling"
304,Mia,Chicago,73,Mateo,"Volunteer Work, Music, Calligraphy"
305,Zoey,Nashville,51,Noah,"Painting, Television, Music"
305,Zoey,Nashville,51,Elijah,"Movie Watching, Watching Sports"
305,Zoey,Nashville,51,Victoria,"Board Games, Collecting"
305,Zoey,Nashville,51,Victoria,"Board Games, Quilting"
306,Charlotte,San Francisco,63,Nora,"Socializing, Walking"
306,Charlotte,San Francisco,63,Kevin,"Calligraphy, Reading"
306,Charlotte,San Francisco,63,Mateo,"Team Sports, Yoga"
307,Oliver,St. Louis,38,Mia,"Music, Quilting"
307,Oliver,St. Louis,38,Emily,"Socializing, Walking, Cooking"
308,Elijah,Chicago,25,Luke,"Watching Sports, Shopping"
308,Elijah,Chicago,25,Kevin,"Calligraphy, Walking, Video Games"
308,Elijah,Chicago,25,Jack,"Painting, Writing"
309,Levi,Nashville,85,Amelia,"Woodworking, Watching Sports"
309,Levi,Nashville,85,Levi,"Skiing & Snowboarding, Collecting"
310,Amelia,Branson,69,Chris,"Tennis, Calligraphy"
310,Amelia,Branson,69,Levi,"Bicycling, Genealogy, Calligraphy"
310,Amelia,Branson,69,Joe,"Television, Church Activities, Genealogy"
311,Kevin,Portland,44,Liam,"Quilting, Watching Sports"
311,Kevin,Portland,44,Amelia,"Watching Sports, Dancing"
311,Kevin,Portland,44,Kevin,"Genealogy, Eating Out, Jewelry Making"
312,Ava,New York City,93,Zoey,"Housework, Music, Quilting"
312,Ava,New York City,93,Jack,"Music, Fishing, Gardening"
312,Ava,New York City,93,Chris,"Board Games, Martial Arts, Housework"
312,Ava,New York City,93,Mia,"Traveling, Video Games, Church Activities"
313,Joe,Chicago,43,Elijah,"Fishing, Golf"
313,Joe,Chicago,43,Camila,"Martial Arts, Writing"
313,Joe,Chicago,43,Noah,Playing Cards
313,Joe,Chicago,43,Robert,"Gardening, Reading, Team Sports"
313,Joe,Chicago,43,Michael,"Socializing, Board Games, Watching Sports"
313,Joe,Chicago,43,John,"Gardening, Tennis"
314,Luke,Sedona,47,Chloe,"Martial Arts, Collecting, Playing Cards"
314,Luke,Sedona,47,Robert,"Movie Watching, Yoga"
315,Charlotte,Palm Springs,85,Joe,"Writing, Dancing"
315,Charlotte,Palm Springs,85,Michael,"Walking, Housework"
315,Charlotte,Palm Springs,85,Michelle,"Dancing, Board Games"
315,Charlotte,Palm Springs,85,Levi,"Painting, Playing Cards"
316,Nora,Boston,31,Ava,"Housework, Gardening, Traveling"
316,Nora,Boston,31,Sophie,"Martial Arts, Podcasts, Skiing & Snowboarding"
316,Nora,Boston,31,Amelia,"Running, Jewelry Making"
317,Luke,Seattle,35,Ava,"Quilting, Board Games"
317,Luke,Seattle,35,Camila,"Skiing & Snowboarding, Bicycling, Movie Watching"
317,Luke,Seattle,35,Oliver,"Painting, Playing Cards, Church Activities"
317,Luke,Seattle,35,Joe,"Church Activities, Traveling, Volunteer Work"
318,Kevin,Washington,48,Evy,"Fishing, Podcasts, Traveling"
318,Kevin,Washington,48,Daniel,"Skiing & Snowboarding, Eating Out"
318,Kevin,Washington,48,Charlotte,"Housework, Fishing, Woodworking"
318,Kevin,Washington,48,Liam,"Socializing, Golf"
318,Kevin,Washington,48,Amelia,"Martial Arts, Music"
318,Kevin,Washington,48,Lucas,"Dancing, Tennis, Cooking"
319,Liam,New York City,96,Michelle,"Martial Arts, Painting, Quilting"
319,Liam,New York City,96,Michelle,"Quilting, Podcasts, Church Activities"
319,Liam,New York City,96,Emily,"Writing, Tennis, Board Games"
319,Liam,New York City,96,Jack,"Music, Jewelry Making"
319,Liam,New York City,96,Victoria,"Television, Collecting, Woodworking"
320,Zoey,New York City,93,Liam,"Woodworking, Yoga, Church Activities"
320,Zoey,New York City,93,Emma,"Bicycling, Music"
320,Zoey,New York City,93,Noah,"Cooking, Watching Sports"
321,Sophie,Lahaina,42,Ava,"Volunteer Work, Walking"
321,Sophie,Lahaina,42,Ava,"Golf, Quilting, Music"
322,Sophie,Orlando,26,Sarah,"Movie Watching, Woodworking"
322,Sophie,Orlando,26,Robert,"Church Activities, Collecting, Skiing & Snowboarding"
322,Sophie,Orlando,26,Sophie,"Traveling, Reading"
323,Emily,Austin,35,Camila,"Eating Out, Yoga, Watching Sports"
323,Emily,Austin,35,Lucas,"Walking, Traveling"
324,Levi,St. Louis,98,Daniel,"Skiing & Snowboarding, Golf"
324,Levi,St. Louis,98,Kevin,"Movie Watching, Watching Sports"
324,Levi,St. Louis,98,Grace,"Church Activities, Skiing & Snowboarding"
324,Levi,St. Louis,98,Evy,"Yoga, Collecting"
324,Levi,St. Louis,98,Evy,"Playing Cards, Genealogy"
324,Levi,St. Louis,98,Liam,"Socializing, Tennis"
325,Elijah,New Orleans,20,Nora,"Watching Sports, Collecting"
325,Elijah,New Orleans,20,Grace,"Dancing, Writing"
325,Elijah,New Orleans,20,Victoria,"Painting, Board Games, Team Sports"
326,Mateo,Palm Springs,99,Nora,"Watching Sports, Skiing & Snowboarding, Bicycling"
326,Mateo,Palm Springs,99,Zoey,"Video Games, Walking"
327,Chris,San Antonio,77,Robert,"Team Sports, Podcasts, Painting"
327,Chris,San Antonio,77,Joe,"Eating Out, Walking, Cooking"
328,Mia,Las Vegas,25,Liam,"Golf, Quilting"
328,Mia,Las Vegas,25,Mia,"Reading, Writing"
328,Mia,Las Vegas,25,Nora,"Team Sports, Quilting"
328,Mia,Las Vegas,25,Noah,"Church Activities, Watching Sports"
328,Mia,Las Vegas,25,Michael,"Gardening, Reading, Board Games"
329,Lucas,Lahaina,29,Jack,"Television, Reading, Dancing"
329,Lucas,Lahaina,29,Chloe,"Jewelry Making, Golf"
330,Levi,Seattle,37,Oliver,"Movie Watching, Housework"
330,Levi,Seattle,37,John,"Movie Watching, Fishing"
330,Levi,Seattle,37,Liam,"Writing, Television"
330,Levi,Seattle,37,Liam,"Skiing & Snowboarding, Shopping, Woodworking"
330,Levi,Seattle,37,Noah,"Music, Board Games"
331,Liam,Boston,50,Sophie,"Movie Watching, Writing, Music"
331,Liam,Boston,50,Luke,"Skiing & Snowboarding, Genealogy, Fishing"
331,Liam,Boston,50,Luke,"Quilting, Yoga"
332,Daniel,Austin,77,Emma,"Music, Calligraphy"
332,Daniel,Austin,77,Kevin,"Shopping, Board Games"
332,Daniel,Austin,77,Emily,"Gardening, Church Activities, Martial Arts"
332,Daniel,Austin,77,Mateo,"Eating Out, Reading"
332,Daniel,Austin,77,Elijah,"Eating Out, Walking, Shopping"
332,Daniel,Austin,77,Grace,"Housework, Collecting, Movie Watching"
333,Lucas,San Diego,22,Daniel,"Tennis, Calligraphy, Woodworking"
333,Lucas,San Diego,22,Daniel,"Eating Out, Calligraphy"
333,Lucas,San Diego,22,Victoria,"Fishing, Music, Martial Arts"
333,Lucas,San Diego,22,Luke,"Martial Arts, Genealogy, Eating Out"
333,Lucas,San Diego,22,Nora,"Board Games, Walking, Painting"
333,Lucas,San Diego,22,Zoey,"Music, Jewelry Making"
334,Zoey,St. Louis,33,Ava,"Cooking, Board Games"
334,Zoey,St. Louis,33,Oliver,"Genealogy, Jewelry Making, Television"
335,Isabella,Austin,19,Grace,"Cooking, Video Games"
335,Isabella,Austin,19,Oliver,"Team Sports, Podcasts"
336,Camila,San Diego,95,Levi,"Video Games, Fishing, Calligraphy"
336,Camila,San Diego,95,Sarah,"Music, Dancing, Genealogy"
336,Camila,San Diego,95,Olivia,"Skiing & Snowboarding, Music"
336,Camila,San Diego,95,Luke,"Bicycling, Tennis, Walking"
337,Lucas,Chicago,84,Nora,"Golf, Woodworking"
337,Lucas,Chicago,84,Zoey,Quilting
337,Lucas,Chicago,84,Elijah,"Genealogy, Team Sports, Shopping"
337,Lucas,Chicago,84,Michelle,"Music, Playing Cards, Golf"
337,Lucas,Chicago,84,Joe,"Woodworking, Jewelry Making"
338,Mateo,St. Louis,71,Daniel,"Eating Out, Skiing & Snowboarding"
338,Mateo,St. Louis,71,John,"Gardening, Tennis"
338,Mateo,St. Louis,71,Nora,"Collecting, Walking"
339,Lucas,Chicago,94,Leo,"Cooking, Golf, Volunteer Work"
339,Lucas,Chicago,94,Emily,"Collecting, Genealogy, Writing"
340,Michelle,Palm Springs,31,Sarah,"Quilting, Video Games, Bicycling"
340,Michelle,Palm Springs,31,Sophie,"Woodworking, Dancing"
340,Michelle,Palm Springs,31,Isabella,"Movie Watching, Video Games"
340,Michelle,Palm Springs,31,Zoey,"Writing, Martial Arts"
340,Michelle,Palm Springs,31,Emma,"Watching Sports, Board Games"
341,Michelle,Portland,72,Leo,"Bicycling, Fishing, Walking"
341,Michelle,Portland,72,Leo,"Playing Cards, Socializing"
341,Michelle,Portland,72,Zoey,"Collecting, Writing, Genealogy"
341,Michelle,Portland,72,Michael,"Playing Cards, Team Sports, Traveling"
342,Lucas,Portland,88,Luke,"Tennis, Podcasts"
342,Lucas,Portland,88,Ava,"Writing, Jewelry Making, Yoga"
342,Lucas,Portland,88,Zoey,"Reading, Housework"
342,Lucas,Portland,88,Levi,"Shopping, Watching Sports, Golf"
343,Michael,Chicago,87,Amelia,"Music, Genealogy"
343,Michael,Chicago,87,Oliver,"Bicycling, Calligraphy"
344,Mia,Sedona,84,John,"Team Sports, Shopping, Eating Out"
344,Mia,Sedona,84,Oliver,"Housework, Music"
344,Mia,Sedona,84,Chloe,"Dancing, Woodworking"
344,Mia,Sedona,84,Grace,"Collecting, Reading"
344,Mia,Sedona,84,Evy,"Movie Watching, Traveling"
344,Mia,Sedona,84,Lucas,"Movie Watching, Podcasts, Board Games"
345,Victoria,San Francisco,45,Camila,"Writing, Collecting"
345,Victoria,San Francisco,45,Michelle,"Jewelry Making, Woodworking, Writing"
345,Victoria,San Francisco,45,Michael,"Yoga, Reading, Housework"
346,Mia,San Francisco,94,Levi,"Watching Sports, Reading"
346,Mia,San Francisco,94,Amelia,"Socializing, Playing Cards, Calligraphy"
346,Mia,San Francisco,94,Mateo,"Skiing & Snowboarding, Calligraphy, Running"
347,Mia,New Orleans,23,Chloe,"Writing, Quilting"
347,Mia,New Orleans,23,Sarah,"Watching Sports, Walking"
348,Emily,Chicago,60,Zoey,"Volunteer Work, Woodworking, Socializing"
348,Emily,Chicago,60,Emily,"Quilting, Board Games, Volunteer Work"
348,Emily,Chicago,60,Luke,Fishing
348,Emily,Chicago,60,Olivia,"Collecting, Traveling"
348,Emily,Chicago,60,Michael,"Bicycling, Yoga"
348,Emily,Chicago,60,John,"Cooking, Painting"
349,Mateo,San Antonio,72,Emily,"Podcasts, Housework"
349,Mateo,San Antonio,72,Jack,"Painting, Traveling, Television"
349,Mateo,San Antonio,72,Emily,"Quilting, Shopping"
349,Mateo,San Antonio,72,Lucas,"Watching Sports, Team Sports"
349,Mateo,San Antonio,72,Lucas,"Gardening, Watching Sports"
350,Elijah,New Orleans,51,Nora,"Fishing, Church Activities"
350,Elijah,New Orleans,51,Michael,"Collecting, Reading"
350,Elijah,New Orleans,51,Mateo,"Writing, Dancing, Bicycling"
350,Elijah,New Orleans,51,Lucas,"Bicycling, Podcasts"
351,Kevin,Seattle,87,Oliver,"Calligraphy, Board Games"
351,Kevin,Seattle,87,Emily,"Tennis, Genealogy"
351,Kevin,Seattle,87,Elijah,"Video Games, Tennis"
351,Kevin,Seattle,87,Emma,"Genealogy, Writing, Podcasts"
352,Camila,Seattle,52,Lucas,"Gardening, Genealogy, Church Activities"
352,Camila,Seattle,52,Amelia,"Watching Sports, Skiing & Snowboarding"
352,Camila,Seattle,52,Leo,"Board Games, Yoga"
352,Camila,Seattle,52,Emily,"Bicycling, Martial Arts"
352,Camila,Seattle,52,Evy,"Woodworking, Shopping"
352,Camila,Seattle,52,Chloe,"Eating Out, Team Sports, Video Games"
353,Michelle,Savannah,48,Joe,"Housework, Woodworking, Tennis"
353,Michelle,Savannah,48,Kevin,"Socializing, Jewelry Making, Playing Cards"
353,Michelle,Savannah,48,Olivia,"Shopping, Running"
353,Michelle,Savannah,48,Lucas,"Video Games, Podcasts"
353,Michelle,Savannah,48,Jack,"Watching Sports, Yoga, Bicycling"
353,Michelle,Savannah,48,Charlotte,"Tennis, Painting"
354,Evy,Los Angeles,72,Camila,Writing
354,Evy,Los Angeles,72,Levi,"Watching Sports, Painting"
354,Evy,Los Angeles,72,Noah,"Quilting, Collecting, Volunteer Work"
354,Evy,Los Angeles,72,Elijah,"Music, Team Sports, Golf"
355,Mateo,San Diego,62,Olivia,"Housework, Reading"
355,Mateo,San Diego,62,Leo,"Traveling, Collecting, Podcasts"
355,Mateo,San Diego,62,Chris,"Writing, Cooking, Board Games"
355,Mateo,San Diego,62,Emily,"Walking, Church Activities, Tennis"
355,Mateo,San Diego,62,Nora,"Running, Gardening"
355,Mateo,San Diego,62,Chloe,"Bicycling, Cooking, Reading"
356,Kevin,Nashville,67,Chloe,"Skiing & Snowboarding, Yoga, Woodworking"
356,Kevin,Nashville,67,Joe,"Collecting, Writing, Movie Watching"
356,Kevin,Nashville,67,Mia,"Genealogy, Painting, Collecting"
356,Kevin,Nashville,67,Emma,"Woodworking, Podcasts"
357,Robert,Saint Augustine,29,Kevin,"Woodworking, Calligraphy, Reading"
357,Robert,Saint Augustine,29,Camila,"Shopping, Playing Cards, Golf"
358,Sarah,New York City,33,John,"Bicycling, Reading, Painting"
358,Sarah,New York City,33,Michael,"Cooking, Painting"
358,Sarah,New York City,33,Mia,"Woodworking, Cooking, Painting"
358,Sarah,New York City,33,Emily,"Playing Cards, Podcasts"
359,Grace,Saint Augustine,46,Michael,"Housework, Board Games"
359,Grace,Saint Augustine,46,Grace,"Video Games, Collecting, Podcasts"
359,Grace,Saint Augustine,46,Emily,"Podcasts, Running"
359,Grace,Saint Augustine,46,Oliver,"Painting, Traveling"
360,Michelle,San Antonio,67,Oliver,"Eating Out, Board Games"
360,Michelle,San Antonio,67,Amelia,"Watching Sports, Jewelry Making"
360,Michelle,San Antonio,67,Michelle,"Running, Painting"
360,Michelle,San Antonio,67,Leo,"Calligraphy, Bicycling"
361,Liam,Seattle,51,Olivia,"Video Games, Skiing & Snowboarding"
361,Liam,Seattle,51,Ava,"Housework, Shopping"
361,Liam,Seattle,51,Nora,"Walking, Collecting"
362,Nora,San Diego,99,Daniel,"Calligraphy, Eating Out"
362,Nora,San Diego,99,John,"Cooking, Calligraphy"
362,Nora,San Diego,99,Camila,"Skiing & Snowboarding, Shopping, Board Games"
362,Nora,San Diego,99,Emily,"Movie Watching, Martial Arts"
362,Nora,San Diego,99,Olivia,"Skiing & Snowboarding, Genealogy, Movie Watching"
362,Nora,San Diego,99,Mateo,"Skiing & Snowboarding, Housework, Eating Out"
363,Charlotte,Lahaina,88,Nora,"Genealogy, Playing Cards"
363,Charlotte,Lahaina,88,Amelia,"Skiing & Snowboarding, Traveling"
364,Evy,Savannah,71,Isabella,"Playing Cards, Television, Eating Out"
364,Evy,Savannah,71,Luke,"Running, Church Activities, Walking"
364,Evy,Savannah,71,Mateo,"Volunteer Work, Running"
364,Evy,Savannah,71,Luke,"Quilting, Board Games, Golf"
364,Evy,Savannah,71,Chris,"Skiing & Snowboarding, Television, Music"
365,Camila,Las Vegas,21,Amelia,"Watching Sports, Collecting"
365,Camila,Las Vegas,21,Levi,"Painting, Housework"
365,Camila,Las Vegas,21,Robert,"Collecting, Reading"
365,Camila,Las Vegas,21,Grace,"Team Sports, Running"
365,Camila,Las Vegas,21,Nora,"Fishing, Genealogy, Walking"
365,Camila,Las Vegas,21,Victoria,"Volunteer Work, Woodworking"
366,Grace,Branson,38,Robert,"Painting, Video Games"
366,Grace,Branson,38,Chloe,"Podcasts, Shopping"
366,Grace,Branson,38,Emily,"Movie Watching, Martial Arts, Reading"
366,Grace,Branson,38,Mateo,"Watching Sports, Cooking"
366,Grace,Branson,38,Joe,"Music, Church Activities, Tennis"
367,Jack,Las Vegas,73,Oliver,"Music, Eating Out"
367,Jack,Las Vegas,73,Mia,"Video Games, Woodworking, Writing"
367,Jack,Las Vegas,73,Liam,"Bicycling, Walking"
367,Jack,Las Vegas,73,Joe,"Running, Golf"
368,Zoey,San Francisco,80,Noah,"Podcasts, Jewelry Making, Video Games"
368,Zoey,San Francisco,80,Oliver,"Team Sports, Church Activities"
369,Michael,Chicago,31,Leo,"Martial Arts, Reading, Yoga"
369,Michael,Chicago,31,Ava,"Tennis, Housework"
370,Joe,Chicago,74,Amelia,"Fishing, Bicycling, Quilting"
370,Joe,Chicago,74,Levi,"Church Activities, Walking"
370,Joe,Chicago,74,Mia,"Jewelry Making, Collecting, Video Games"
371,Leo,Sedona,91,Kevin,"Tennis, Dancing, Gardening"
371,Leo,Sedona,91,Victoria,"Reading, Jewelry Making, Tennis"
371,Leo,Sedona,91,Grace,Eating Out
371,Leo,Sedona,91,Ava,"Golf, Gardening"
371,Leo,Sedona,91,Noah,"Reading, Jewelry Making, Movie Watching"
372,Evy,New York City,50,Victoria,"Tennis, Team Sports"
372,Evy,New York City,50,John,"Shopping, Collecting, Tennis"
372,Evy,New York City,50,Ava,"Collecting, Shopping"
372,Evy,New York City,50,Michael,"Television, Collecting, Writing"
372,Evy,New York City,50,Jack,"Reading, Painting, Eating Out"
373,Elijah,Lahaina,72,Mia,"Quilting, Jewelry Making"
373,Elijah,Lahaina,72,Michelle,"Cooking, Tennis, Television"
373,Elijah,Lahaina,72,Zoey,"Eating Out, Socializing"
373,Elijah,Lahaina,72,Emma,"Podcasts, Volunteer Work"
373,Elijah,Lahaina,72,Oliver,"Gardening, Tennis"
374,John,Los Angeles,36,Noah,"Volunteer Work, Walking"
374,John,Los Angeles,36,Sophie,"Television, Collecting, Jewelry Making"
374,John,Los Angeles,36,Evy,"Cooking, Podcasts"
374,John,Los Angeles,36,Chris,"Genealogy, Calligraphy"
375,Elijah,San Francisco,27,Isabella,"Television, Collecting, Podcasts"
375,Elijah,San Francisco,27,Noah,"Reading, Walking, Video Games"
375,Elijah,San Francisco,27,Nora,"Team Sports, Socializing, Television"
375,Elijah,San Francisco,27,Evy,"Running, Collecting"
375,Elijah,San Francisco,27,John,"Playing Cards, Cooking"
375,Elijah,San Francisco,27,Isabella,"Eating Out, Collecting"
376,Emma,San Antonio,78,Emily,"Walking, Movie Watching"
376,Emma,San Antonio,78,Luke,"Church Activities, Skiing & Snowboarding, Calligraphy"
376,Emma,San Antonio,78,Robert,"Board Games, Volunteer Work"
376,Emma,San Antonio,78,Camila,"Woodworking, Shopping"
376,Emma,San Antonio,78,Joe,"Jewelry Making, Collecting, Genealogy"
377,Evy,Honolulu,21,Levi,"Shopping, Bicycling, Writing"
377,Evy,Honolulu,21,Isabella,"Television, Video Games"
377,Evy,Honolulu,21,Mateo,"Video Games, Movie Watching, Church Activities"
377,Evy,Honolulu,21,Ava,Martial Arts
377,Evy,Honolulu,21,Robert,"Writing, Dancing"
378,Nora,Charleston,71,Lucas,"Collecting, Martial Arts"
378,Nora,Charleston,71,Grace,"Calligraphy, Dancing, Church Activities"
378,Nora,Charleston,71,Joe,"Movie Watching, Skiing & Snowboarding, Martial Arts"
378,Nora,Charleston,71,Sarah,"Genealogy, Painting"
379,Oliver,Boston,88,Michelle,"Painting, Volunteer Work"
379,Oliver,Boston,88,Noah,"Shopping, Writing"
379,Oliver,Boston,88,Nora,"Martial Arts, Video Games, Playing Cards"
379,Oliver,Boston,88,Mateo,"Fishing, Church Activities"
380,Victoria,Saint Augustine,22,Camila,"Podcasts, Fishing"
380,Victoria,Saint Augustine,22,Nora,"Playing Cards, Volunteer Work"
380,Victoria,Saint Augustine,22,Chris,"Collecting, Volunteer Work, Podcasts"
380,Victoria,Saint Augustine,22,Noah,"Reading, Painting"
381,Grace,Las Vegas,66,Lucas,"Housework, Video Games, Board Games"
381,Grace,Las Vegas,66,Sarah,"Walking, Running"
381,Grace,Las Vegas,66,Isabella,"Playing Cards, Television"
381,Grace,Las Vegas,66,Ava,"Martial Arts, Walking"
382,Joe,Nashville,50,Michael,"Reading, Walking, Eating Out"
382,Joe,Nashville,50,Kevin,"Video Games, Skiing & Snowboarding"
382,Joe,Nashville,50,Elijah,"Playing Cards, Watching Sports"
383,Noah,St. Louis,81,Jack,"Woodworking, Music, Fishing"
383,Noah,St. Louis,81,Isabella,"Cooking, Yoga, Church Activities"
383,Noah,St. Louis,81,Joe,"Watching Sports, Cooking"
383,Noah,St. Louis,81,Grace,"Golf, Yoga"
383,Noah,St. Louis,81,Noah,"Watching Sports, Shopping"
384,Michelle,Sedona,29,Noah,Dancing
384,Michelle,Sedona,29,Joe,"Gardening, Bicycling"
384,Michelle,Sedona,29,Oliver,"Gardening, Tennis"
384,Michelle,Sedona,29,Chris,"Reading, Video Games, Jewelry Making"
384,Michelle,Sedona,29,Robert,"Shopping, Church Activities"
384,Michelle,Sedona,29,Joe,"Quilting, Martial Arts"
385,Sarah,Branson,64,Mateo,"Volunteer Work, Golf, Fishing"
385,Sarah,Branson,64,Michelle,"Television, Cooking, Movie Watching"
